Longitude,Latitude,A. californica Priority,A. eriocarpa Priority,A. erosa Priority,A. vestita Priority,Accessibility Score,Survey Status
-119.11575,34.84915,0.1725900024175644,0.284080445766449,0.0012061811285093427,0.01318836584687233,0.21346014738082886,not visited
-119.10745,34.84915,0.20280778408050537,0.29592955112457275,0.0011570637580007315,0.011502200737595558,0.2101995050907135,not visited
-119.09915000000001,34.84915,0,0,0,0,0,not visited
-119.09085,34.84915,0.27577200531959534,0.24377374351024628,0.0029407518450170755,0.015795130282640457,0.21636734902858734,not visited
-119.08255,34.84915,0.36276617646217346,0.44381800293922424,0.009596743620932102,0.03540338948369026,0.28643181920051575,not visited
-119.07425,34.84915,0.35461705923080444,0.4322812855243683,0.019250812008976936,0.04316062480211258,0.2815606892108917,not visited
-119.06595,34.84915,0.4084208309650421,0.3959941565990448,0.022931503131985664,0.05347062274813652,0.3215826451778412,visited
-119.05765,34.84915,0.3970496654510498,0.5047591924667358,0.014144494198262691,0.06155145913362503,0.3099834620952606,not visited
-119.04935,34.84915,0.350798100233078,0.4808117747306824,0.010872125625610352,0.03414774313569069,0.30639877915382385,not visited
-119.04105,34.84915,0.24761126935482025,0.4134913384914398,0.0049688806757330894,0.02176985889673233,0.26016002893447876,not visited
-119.03275000000001,34.84915,0.17250540852546692,0.2122746706008911,0.0017738565802574158,0.007919094525277615,0.17973767220973969,not visited
-119.02445,34.84915,0.21994692087173462,0.308492511510849,0.0020971002522855997,0.015649398788809776,0.18579858541488647,not visited
-119.01615,34.84915,0.3461471498012543,0.5388411283493042,0.005519563797861338,0.03166721388697624,0.28010672330856323,not visited
-119.00785,34.84915,0.2163684219121933,0.4020025432109833,0.004811090417206287,0.013163674622774124,0.21673548221588135,not visited
-118.99955,34.84915,0.21590544283390045,0.3226369023323059,0.002094159834086895,0.010660171508789062,0.19471588730812073,not visited
-118.99125000000001,34.84915,0.3386954069137573,0.469745934009552,0.004499410279095173,0.019657960161566734,0.25578275322914124,not visited
-118.98295,34.84915,0.316392183303833,0.44039586186408997,0.00751990731805563,0.023896047845482826,0.237999826669693,not visited
-118.97465,34.84915,0.38207438588142395,0.5545613169670105,0.016961658373475075,0.0333220548927784,0.2982148230075836,not visited
-118.96635,34.84915,0.24317805469036102,0.4528738260269165,0.009086383506655693,0.010774769820272923,0.26152950525283813,not visited
-118.95805,34.84915,0.046767208725214005,0.13173691928386688,6.199224153533578e-4,0.0037356209941208363,0.08763211965560913,not visited
-118.94975000000001,34.84915,0.05520758405327797,0.10748741030693054,4.256892716512084e-4,0.004437188617885113,0.08635395765304565,not visited
-118.94145,34.84915,0.09893587976694107,0.1414499133825302,9.711462771520019e-4,0.0073661585338413715,0.12923061847686768,not visited
-118.93315,34.84915,0.06599438190460205,0.09261949360370636,0.0036579761654138565,0.002499272581189871,0.12012747675180435,not visited
-118.92485,34.84915,0.27458375692367554,0.13124561309814453,0.050187867134809494,0.01726258173584938,0.2334030419588089,not visited
-118.91655,34.84915,0.15518265962600708,0.030217131599783897,0.07225988060235977,0.0013737600529566407,0.2115020602941513,not visited
-118.90825000000001,34.84915,0,0,0,0,0,not visited
-120.03705000000001,34.84085,0,0,0,0,0,not visited
-120.02875,34.84085,0,0,0,0,0,not visited
-120.02045,34.84085,0,0,0,0,0,not visited
-120.01215,34.84085,0.008517182432115078,0.031234029680490494,3.257901407778263e-4,1.8770579117699526e-5,0.05891219526529312,not visited
-120.00385,34.84085,0.007214785553514957,0.03895614668726921,5.251948023214936e-4,3.694335828186013e-5,0.08065710961818695,not visited
-119.99555000000001,34.84085,0.004717268981039524,0.04034148529171944,7.084792596288025e-4,4.983787948731333e-5,0.08572203665971756,not visited
-119.98725,34.84085,0.006176857743412256,0.03641882911324501,8.047600858844817e-4,6.625259993597865e-5,0.10089211910963058,not visited
-119.97895,34.84085,0.01015459280461073,0.03061143308877945,8.834393811412156e-4,2.0760750339832157e-4,0.1020553782582283,not visited
-119.97065,34.84085,0.009487919509410858,0.033156607300043106,9.902642341330647e-4,2.2209544840734452e-4,0.10961965471506119,not visited
-119.96235,34.84085,0.009996135719120502,0.03127843886613846,0.0012216466711834073,2.25626296014525e-4,0.13233937323093414,not visited
-119.95405,34.84085,0.008966417983174324,0.04372359812259674,0.0022408864460885525,1.618971728021279e-4,0.15966154634952545,not visited
-119.94575,34.84085,0.013945110142230988,0.10206961631774902,0.002897432306781411,2.0287690858822316e-4,0.21299698948860168,not visited
-119.93745,34.84085,0.00956911500543356,0.09334555268287659,0.001208883011713624,1.700939319562167e-4,0.13730426132678986,not visited
-119.92915,34.84085,0.006232754327356815,0.09997658431529999,0.0012626476818695664,2.227899240097031e-4,0.12887269258499146,not visited
-119.92085,34.84085,0.008926916867494583,0.08292166888713837,0.0018728376599028707,4.00250282837078e-4,0.13452911376953125,not visited
-119.91255,34.84085,0.016184743493795395,0.0912143662571907,0.003176269354298711,8.025128627195954e-4,0.21077263355255127,not visited
-119.90425,34.84085,0.010409876704216003,0.08905055373907089,0.0015743335243314505,6.739373202435672e-4,0.1536727398633957,not visited
-119.89595,34.84085,0.007026727311313152,0.07326870411634445,5.583854508586228e-4,3.8806023076176643e-4,0.10426125675439835,not visited
-119.88765000000001,34.84085,0.005510167684406042,0.05210964009165764,4.7791487304493785e-4,2.925894223153591e-4,0.08435945212841034,not visited
-119.87935,34.84085,0.004527690354734659,0.04006301611661911,9.613590664230287e-4,4.493817687034607e-4,0.07254792004823685,not visited
-119.87105,34.84085,0.0051874080672860146,0.047057028859853745,0.001420207554474473,0.001056672539561987,0.08319475501775742,not visited
-119.86275,34.84085,0.007104364223778248,0.03634858876466751,0.0018616656307131052,0.0015211955178529024,0.10011760145425797,not visited
-119.85445,34.84085,0.009235966019332409,0.045492108911275864,0.002487598918378353,0.0027310384903103113,0.11209241300821304,not visited
-119.84615000000001,34.84085,0.006560755427926779,0.04000477120280266,0.002168369945138693,0.0017677434952929616,0.11222010105848312,not visited
-119.83785,34.84085,0.005814363714307547,0.013698693364858627,0.0018968547228723764,4.184603167232126e-4,0.08530645817518234,not visited
-119.82955,34.84085,0.012500078417360783,0.015138989314436913,0.004490864463150501,0.0011005918495357037,0.12533363699913025,not visited
-119.82125,34.84085,0.014674286358058453,0.021054966375231743,0.004528178367763758,0.0012313701445236802,0.13034625351428986,not visited
-119.81295,34.84085,0.011489388532936573,0.027457568794488907,0.004663913976401091,0.0011458310764282942,0.11593936383724213,not visited
-119.80465,34.84085,0.022319303825497627,0.06678496301174164,0.006994687952101231,0.0028022469487041235,0.1508747935295105,not visited
-119.79635,34.84085,0.026886796578764915,0.1328769326210022,0.004395125433802605,0.002058078069239855,0.13234199583530426,not visited
-119.78805,34.84085,0.024547936394810677,0.17813195288181305,0.0020974508952349424,6.566639058291912e-4,0.12133250385522842,not visited
-119.77975,34.84085,0.03482740372419357,0.20375539362430573,0.0015008450718596578,3.937927831429988e-4,0.15236212313175201,not visited
-119.77145,34.84085,0.07700847089290619,0.2633601427078247,0.0026157423853874207,2.6433999300934374e-4,0.210084930062294,not visited
-119.76315,34.84085,0.09888988733291626,0.3788418471813202,0.005009474698454142,4.561023961286992e-4,0.2791302800178528,not visited
-119.75485,34.84085,0.07531075179576874,0.4189492464065552,0.005332277622073889,8.530322811566293e-4,0.28393349051475525,not visited
-119.74655,34.84085,0.06885267049074173,0.5383818745613098,0.007322484161704779,9.624271770007908e-4,0.37753617763519287,not visited
-119.73825000000001,34.84085,0.02575097605586052,0.2845745086669922,0.0044404612854123116,0.0049039279110729694,0.1945006400346756,not visited
-119.72995,34.84085,0.039813172072172165,0.31090956926345825,0.007398743648082018,0.008990502916276455,0.22387129068374634,not visited
-119.72165,34.84085,0.03480057045817375,0.2915309965610504,0.011505475267767906,0.011448053643107414,0.23970648646354675,not visited
-119.71335,34.84085,0.038189589977264404,0.3674459159374237,0.015675047412514687,0.02369074523448944,0.25007888674736023,not visited
-119.70505,34.84085,0.04306560009717941,0.32706084847450256,0.02929207868874073,0.04147910326719284,0.2607274055480957,not visited
-119.69675000000001,34.84085,0.047380995005369186,0.2596561908721924,0.056297022849321365,0.08186690509319305,0.2858187258243561,not visited
-119.68845,34.84085,0.07443160563707352,0.3876655101776123,0.10624609142541885,0.1660590022802353,0.3987005054950714,not visited
-119.68015,34.84085,0.0478808656334877,0.28268101811408997,0.11858212947845459,0.1267312467098236,0.38548848032951355,not visited
-119.67185,34.84085,0.033676985651254654,0.12758547067642212,0.12257905304431915,0.13578662276268005,0.37193262577056885,not visited
-119.66355,34.84085,0.05449982360005379,0.0982065498828888,0.13052327930927277,0.18429547548294067,0.38065603375434875,not visited
-119.65525,34.84085,0.04976886138319969,0.17434640228748322,0.10981279611587524,0.12742650508880615,0.345063716173172,not visited
-119.64695,34.84085,0.030083809047937393,0.24379536509513855,0.05185921862721443,0.08307681232690811,0.2578437626361847,not visited
-119.63865,34.84085,0.019540319219231606,0.22512699663639069,0.023709336295723915,0.06550604104995728,0.2241005003452301,not visited
-119.63035,34.84085,0.01836692914366722,0.20368258655071259,0.027235565707087517,0.08655757457017899,0.2457035332918167,not visited
-119.62205,34.84085,0.022696251049637794,0.17832110822200775,0.047515686601400375,0.13979752361774445,0.26006820797920227,not visited
-119.61375,34.84085,0.034738507121801376,0.2093140333890915,0.08125182241201401,0.21330495178699493,0.33318910002708435,not visited
-119.60545,34.84085,0.02811536006629467,0.25443926453590393,0.0498441644012928,0.15016639232635498,0.2729533910751343,not visited
-119.59715,34.84085,0.027856267988681793,0.29126212000846863,0.03885972127318382,0.12888801097869873,0.2576438784599304,not visited
-119.58885000000001,34.84085,0.04136767238378525,0.27974921464920044,0.06210921332240105,0.17475953698158264,0.31364375352859497,not visited
-119.58055,34.84085,0.04435325041413307,0.2188238650560379,0.0824078842997551,0.20458434522151947,0.3246920108795166,not visited
-119.57225,34.84085,0.04365428164601326,0.21879379451274872,0.11191112548112869,0.2752133905887604,0.38609692454338074,not visited
-119.56395,34.84085,0.03298046067357063,0.18098533153533936,0.1289423555135727,0.3074501156806946,0.40680405497550964,not visited
-119.55565,34.84085,0.023690886795520782,0.1237504780292511,0.156032532453537,0.3139444589614868,0.41160640120506287,not visited
-119.54735000000001,34.84085,0.026362454518675804,0.08880256861448288,0.2627737820148468,0.45362770557403564,0.5383660197257996,not visited
-119.44775,34.84085,0.05575072392821312,0.10398723185062408,0.1891128420829773,0.32412460446357727,0.41677340865135193,not visited
-119.43945000000001,34.84085,0.105056032538414,0.1908780336380005,0.19401460886001587,0.3748144209384918,0.4512244760990143,not visited
-119.43115,34.84085,0.16211454570293427,0.28708967566490173,0.21669375896453857,0.46757742762565613,0.5144336223602295,not visited
-119.42285,34.84085,0.14593051373958588,0.25161558389663696,0.18112224340438843,0.4354604184627533,0.4805072844028473,not visited
-119.41455,34.84085,0.1008736789226532,0.16389881074428558,0.14229312539100647,0.350801020860672,0.40240442752838135,not visited
-119.40625,34.84085,0.07747107744216919,0.14788633584976196,0.14554859697818756,0.3107759654521942,0.3474838137626648,not visited
-119.39795000000001,34.84085,0.12124872952699661,0.3162543475627899,0.31461650133132935,0.5390799641609192,0.6117020845413208,not visited
-119.38965,34.84085,0.1381419152021408,0.25023865699768066,0.300139844417572,0.6094348430633545,0.5433418154716492,not visited
-119.38135,34.84085,0.19878137111663818,0.3300308585166931,0.4776102602481842,0.9129951596260071,0.818182647228241,not visited
-119.37305,34.84085,0,0,0,0,0,not visited
-119.36475,34.84085,0,0,0,0,0,not visited
-119.35645,34.84085,0.18434667587280273,0.2746511697769165,0.3339991271495819,0.645402729511261,0.6775553226470947,not visited
-119.34815,34.84085,0.18877869844436646,0.25256648659706116,0.28175899386405945,0.5995821356773376,0.6068735718727112,not visited
-119.33985,34.84085,0.2222159057855606,0.2339821755886078,0.254755437374115,0.5602704286575317,0.5374702215194702,not visited
-119.33155000000001,34.84085,0.22877481579780579,0.2129313200712204,0.24005119502544403,0.537234902381897,0.5163305997848511,not visited
-119.32325,34.84085,0.35620447993278503,0.34311556816101074,0.2960360050201416,0.693381130695343,0.6868449449539185,not visited
-119.31495,34.84085,0.4521753191947937,0.5130262970924377,0.3037344217300415,0.7586364150047302,0.7777799963951111,not visited
-119.30665,34.84085,0.46820810437202454,0.5991237759590149,0.2748453915119171,0.7258841395378113,0.7773804068565369,not visited
-119.29835,34.84085,0.5120476484298706,0.7046974897384644,0.24368074536323547,0.6676338315010071,0.7761869430541992,not visited
-119.29005000000001,34.84085,0.4646422564983368,0.6457526087760925,0.21110397577285767,0.5881229043006897,0.6991908550262451,not visited
-119.28175,34.84085,0.4640393853187561,0.5779179334640503,0.24499037861824036,0.6495412588119507,0.6863715648651123,not visited
-119.27345,34.84085,0.5807849764823914,0.6067310571670532,0.2019203156232834,0.5941140651702881,0.6588976979255676,not visited
-119.26515,34.84085,0.583874523639679,0.5749948024749756,0.12039485573768616,0.4111573100090027,0.5634428858757019,not visited
-119.25685,34.84085,0.5059195756912231,0.4225931763648987,0.10212245583534241,0.25426942110061646,0.501623272895813,not visited
-119.24855000000001,34.84085,0.33329400420188904,0.1946212500333786,0.05653245374560356,0.05247954651713371,0.3580794632434845,not visited
-119.24025,34.84085,0.2856590151786804,0.22967781126499176,0.025281164795160294,0.004681600723415613,0.3842667043209076,not visited
-119.23195,34.84085,0.3228496015071869,0.4290885031223297,0.0049861422739923,0.003653555642813444,0.39900243282318115,not visited
-119.22365,34.84085,0.20918501913547516,0.2508118152618408,0.0013488706899806857,2.9764973442070186e-4,0.2331051379442215,not visited
-119.21535,34.84085,0.2718506455421448,0.3216826915740967,9.492619428783655e-4,1.575891801621765e-4,0.2267749011516571,not visited
-119.20705000000001,34.84085,0.22976727783679962,0.2621445655822754,0.0011184880277141929,1.8852682842407376e-4,0.18812347948551178,not visited
-119.19875,34.84085,0.10036887973546982,0.12292221933603287,6.280890665948391e-4,6.586477684322745e-5,0.124757781624794,not visited
-119.19045,34.84085,0.035435598343610764,0.12057153135538101,6.509369122795761e-4,1.2030125071760267e-4,0.10800519585609436,not visited
-119.18215000000001,34.84085,0.21969476342201233,0.43980294466018677,0.0022101611830294132,0.0033213028218597174,0.26181066036224365,not visited
-119.17385,34.84085,0,0,0,0,0,not visited
-119.16555,34.84085,0,0,0,0,0,not visited
-119.15725,34.84085,0,0,0,0,0,not visited
-119.14895,34.84085,0,0,0,0,0,not visited
-119.14065000000001,34.84085,0,0,0,0,0,not visited
-119.13235,34.84085,0.07345740497112274,0.17626559734344482,0.001365388510748744,0.0018752497853711247,0.15318632125854492,not visited
-119.12405,34.84085,0.0825381726026535,0.13027478754520416,4.996168427169323e-4,0.003124640788882971,0.10718653351068497,not visited
-119.11575,34.84085,0.10870764404535294,0.17158658802509308,5.575287505052984e-4,0.0045494078658521175,0.12981145083904266,not visited
-119.10745,34.84085,0.10803926736116409,0.14700232446193695,5.666901706717908e-4,0.003792834235355258,0.11482875049114227,not visited
-119.09915000000001,34.84085,0.22628051042556763,0.3462662696838379,0.0021852299105376005,0.01078689657151699,0.21093885600566864,not visited
-119.09085,34.84085,0.5139703750610352,0.8170890808105469,0.018583126366138458,0.060996562242507935,0.448106974363327,not visited
-119.08255,34.84085,0,0,0,0,0,visited
-119.07425,34.84085,0,0,0,0,0,not visited
-119.06595,34.84085,0,0,0,0,0,visited
-119.05765,34.84085,0,0,0,0,0,not visited
-119.04935,34.84085,0,0,0,0,0,not visited
-119.04105,34.84085,0,0,0,0,0,not visited
-119.03275000000001,34.84085,0.36882978677749634,0.34112024307250977,0.029759481549263,0.043753646314144135,0.32581448554992676,not visited
-119.02445,34.84085,0.35724687576293945,0.3699934482574463,0.011521363630890846,0.02493346855044365,0.2905160188674927,not visited
-119.01615,34.84085,0.38846302032470703,0.5438181161880493,0.004870541859418154,0.03275600075721741,0.3111674189567566,not visited
-119.00785,34.84085,0,0,0,0,0,not visited
-118.99955,34.84085,0.3326176404953003,0.5422918796539307,0.0032332332339137793,0.013377891853451729,0.3238665461540222,not visited
-118.99125000000001,34.84085,0.46971791982650757,0.7009434103965759,0.006520156282931566,0.03129960224032402,0.35433465242385864,not visited
-118.98295,34.84085,0.44320228695869446,0.635047972202301,0.016413943842053413,0.03782069683074951,0.3353591859340668,not visited
-118.97465,34.84085,0.4904747009277344,0.5564414262771606,0.06530590355396271,0.06192270293831825,0.3804469406604767,not visited
-118.96635,34.84085,0.29068854451179504,0.2687431275844574,0.02859562076628208,0.030639249831438065,0.24430452287197113,not visited
-118.95805,34.84085,0.19424794614315033,0.25656992197036743,0.006341616157442331,0.027255035936832428,0.15833120048046112,not visited
-118.94975000000001,34.84085,0.1841961294412613,0.25040411949157715,0.0061877756379544735,0.017606735229492188,0.16143600642681122,not visited
-118.94145,34.84085,0.13268619775772095,0.14001955091953278,0.004728826694190502,0.01120628323405981,0.14100395143032074,not visited
-118.93315,34.84085,0.06371350586414337,0.05849362909793854,0.0059106298722326756,0.0019111752044409513,0.13787053525447845,not visited
-118.92485,34.84085,0.2439928650856018,0.14114311337471008,0.03872308507561684,0.009503062814474106,0.22527393698692322,not visited
-118.91655,34.84085,0.16833072900772095,0.033754900097846985,0.15705129504203796,0.0028188969008624554,0.23897844552993774,not visited
-118.90825000000001,34.84085,0,0,0,0,0,not visited
-120.02045,34.832550000000005,0.012334933504462242,0.08567453920841217,1.449223345844075e-4,7.047531198622892e-6,0.08959829807281494,not visited
-120.01215,34.832550000000005,0.020487608388066292,0.07552257180213928,3.55662836227566e-4,1.180464732897235e-5,0.13260003924369812,not visited
-120.00385,34.832550000000005,0.024219777435064316,0.0431036651134491,6.32715760730207e-4,1.6172954929061234e-5,0.16881833970546722,not visited
-119.99555000000001,34.832550000000005,0.012963291257619858,0.03560461848974228,9.91989392787218e-4,4.513873500400223e-5,0.1262499988079071,not visited
-119.98725,34.832550000000005,0.005273257382214069,0.03607815131545067,4.922631196677685e-4,5.067005258752033e-5,0.06610652059316635,not visited
-119.97895,34.832550000000005,0.004751607310026884,0.03366795927286148,2.836050698533654e-4,4.5842571125831455e-5,0.07302816212177277,not visited
-119.97065,34.832550000000005,0.007154885679483414,0.0612531416118145,5.544739542528987e-4,7.96043750597164e-5,0.1417459398508072,not visited
-119.96235,34.832550000000005,0.013484727591276169,0.12234315276145935,0.0016466382658109069,1.8021704454440624e-4,0.235000878572464,not visited
-119.95405,34.832550000000005,0.017304353415966034,0.1341000348329544,0.002428496954962611,1.938571804203093e-4,0.26009419560432434,not visited
-119.94575,34.832550000000005,0.012014000676572323,0.0918668806552887,0.0011540809646248817,7.69609323469922e-5,0.1975833922624588,not visited
-119.93745,34.832550000000005,0.007824991829693317,0.07870746403932571,4.648792673833668e-4,1.498357014497742e-4,0.10491856932640076,not visited
-119.92915,34.832550000000005,0.0050564780831336975,0.09430816024541855,3.9536316762678325e-4,1.2397421232890338e-4,0.09455674141645432,not visited
-119.92085,34.832550000000005,0.008869378827512264,0.18017148971557617,7.917132461443543e-4,2.921146806329489e-4,0.16541804373264313,not visited
-119.91255,34.832550000000005,0.01027435902506113,0.1794930100440979,0.001465151784941554,6.406439351849258e-4,0.1778307855129242,not visited
-119.90425,34.832550000000005,0.009878173470497131,0.16692286729812622,0.002265516435727477,0.001005190541036427,0.21741314232349396,not visited
-119.89595,34.832550000000005,0.009364273399114609,0.10982749611139297,0.0019480916671454906,9.868437191471457e-4,0.18521708250045776,not visited
-119.88765000000001,34.832550000000005,0.0075475606136024,0.05416950583457947,0.001995325554162264,7.611968903802335e-4,0.14713725447654724,not visited
-119.87935,34.832550000000005,0.005830076988786459,0.03561083599925041,0.002497896086424589,0.0011237640865147114,0.10112093389034271,not visited
-119.87105,34.832550000000005,0.0037346426397562027,0.030635088682174683,0.0026233699172735214,0.0010947398841381073,0.0818430557847023,not visited
-119.86275,34.832550000000005,0.0024554752744734287,0.028557773679494858,0.002328143222257495,7.2083855047822e-4,0.08807826787233353,not visited
-119.85445,34.832550000000005,0.003882976481691003,0.0472269132733345,0.00153860985301435,9.367231396026909e-4,0.08246234804391861,not visited
-119.84615000000001,34.832550000000005,0.0059031592682003975,0.049198802560567856,0.0014575531240552664,9.318822994828224e-4,0.08226441591978073,not visited
-119.83785,34.832550000000005,0.00910930521786213,0.04447992891073227,0.003130379132926464,0.0020019456278532743,0.104692243039608,not visited
-119.82955,34.832550000000005,0.012255403213202953,0.047171153128147125,0.005708697717636824,0.005079972092062235,0.13383600115776062,not visited
-119.82125,34.832550000000005,0.01007851306349039,0.0313156358897686,0.004937359131872654,0.004511889070272446,0.12103239446878433,not visited
-119.81295,34.832550000000005,0.008893881924450397,0.039618778973817825,0.003548342501744628,0.0032081876415759325,0.09319349378347397,not visited
-119.80465,34.832550000000005,0.009817173704504967,0.049453988671302795,0.0034278815146535635,0.0019392131362110376,0.08173443377017975,not visited
-119.79635,34.832550000000005,0.046177249401807785,0.18391259014606476,0.011207317933440208,0.00231707701459527,0.2352348119020462,not visited
-119.78805,34.832550000000005,0.08679447323083878,0.2584516108036041,0.010592468082904816,0.001485125976614654,0.246369406580925,not visited
-119.77975,34.832550000000005,0.17699527740478516,0.39556774497032166,0.011852839030325413,8.619033033028245e-4,0.37427467107772827,not visited
-119.77145,34.832550000000005,0.1953679621219635,0.3681889772415161,0.016360104084014893,8.273448329418898e-4,0.4012526869773865,not visited
-119.76315,34.832550000000005,0.25633347034454346,0.471396803855896,0.038927167654037476,0.002177297370508313,0.545481264591217,not visited
-119.75485,34.832550000000005,0.28870558738708496,0.6318439841270447,0.043366193771362305,0.0026142147835344076,0.6019439101219177,not visited
-119.74655,34.832550000000005,0.11201796680688858,0.42967790365219116,0.013617847114801407,7.640401599928737e-4,0.3451184928417206,not visited
-119.73825000000001,34.832550000000005,0.048958174884319305,0.25141170620918274,0.006915290839970112,3.358350077178329e-4,0.2651863992214203,not visited
-119.72995,34.832550000000005,0.07304652780294418,0.18458475172519684,0.010545387864112854,9.497905848547816e-4,0.2571479380130768,not visited
-119.72165,34.832550000000005,0.08677704632282257,0.26166707277297974,0.017782950773835182,0.001645333832129836,0.29860299825668335,not visited
-119.71335,34.832550000000005,0.04415629059076309,0.1764427274465561,0.010136863216757774,0.0012180916965007782,0.1668521910905838,not visited
-119.70505,34.832550000000005,0.053694527596235275,0.1900467574596405,0.012607328593730927,0.002666280372068286,0.16420674324035645,not visited
-119.69675000000001,34.832550000000005,0,0,0,0,0,not visited
-119.68845,34.832550000000005,0.05749058723449707,0.3204542398452759,0.03463618457317352,0.01972200535237789,0.26257532835006714,not visited
-119.68015,34.832550000000005,0.029031088575720787,0.29942527413368225,0.05993084982037544,0.027341613546013832,0.29309865832328796,not visited
-119.67185,34.832550000000005,0.036207377910614014,0.21361468732357025,0.11258883774280548,0.10389362275600433,0.416734516620636,not visited
-119.66355,34.832550000000005,0.05696572735905647,0.14975567162036896,0.11206487566232681,0.14128249883651733,0.4265710115432739,not visited
-119.65525,34.832550000000005,0.05282748490571976,0.254337877035141,0.08366880565881729,0.10844969749450684,0.36161598563194275,not visited
-119.64695,34.832550000000005,0.0402403399348259,0.3622972071170807,0.04624364525079727,0.08660781383514404,0.27993735671043396,not visited
-119.63865,34.832550000000005,0.023022105917334557,0.32304060459136963,0.021259449422359467,0.03654513880610466,0.23172491788864136,not visited
-119.63035,34.832550000000005,0.022180505096912384,0.2687317430973053,0.01809549890458584,0.043170440942049026,0.2227073609828949,not visited
-119.62205,34.832550000000005,0.033130086958408356,0.256133109331131,0.03607326000928879,0.08833225071430206,0.25597721338272095,not visited
-119.61375,34.832550000000005,0.048262856900691986,0.36114928126335144,0.06641122698783875,0.1558423936367035,0.34355929493904114,not visited
-119.60545,34.832550000000005,0.03876904025673866,0.4175417125225067,0.04130088910460472,0.12443532049655914,0.3070611357688904,not visited
-119.59715,34.832550000000005,0.02430243045091629,0.34317827224731445,0.022472191601991653,0.07779446989297867,0.22702664136886597,not visited
-119.58885000000001,34.832550000000005,0.030627137050032616,0.32861408591270447,0.03143811970949173,0.08991494029760361,0.2433338165283203,not visited
-119.58055,34.832550000000005,0.03591974079608917,0.2795272767543793,0.0411980003118515,0.10595066100358963,0.24139083921909332,not visited
-119.57225,34.832550000000005,0.033244043588638306,0.2235737144947052,0.06948994845151901,0.13800853490829468,0.2629944086074829,not visited
-119.56395,34.832550000000005,0.034381091594696045,0.16551995277404785,0.16321775317192078,0.26649409532546997,0.43490123748779297,not visited
-119.55565,34.832550000000005,0,0,0,0,0,not visited
-119.54735000000001,34.832550000000005,0.039819978177547455,0.0961134135723114,0.3171391487121582,0.5888571739196777,0.6315609812736511,not visited
-119.53905,34.832550000000005,0.027407241985201836,0.08205457776784897,0.1861213892698288,0.34618642926216125,0.39004555344581604,not visited
-119.53075,34.832550000000005,0.028910886496305466,0.10276059806346893,0.1404597908258438,0.2673841118812561,0.3194435238838196,not visited
-119.52245,34.832550000000005,0.03153064474463463,0.13926109671592712,0.11240280419588089,0.23210272192955017,0.2899102568626404,not visited
-119.51415,34.832550000000005,0.03855502977967262,0.21719951927661896,0.12123703211545944,0.2856084406375885,0.34871166944503784,not visited
-119.50585,34.832550000000005,0,0,0,0,0,not visited
-119.49755,34.832550000000005,0,0,0,0,0,not visited
-119.44775,34.832550000000005,0.03916090726852417,0.09238355606794357,0.18424269556999207,0.34171807765960693,0.36755964159965515,not visited
-119.43945000000001,34.832550000000005,0.06354689598083496,0.14863890409469604,0.2027788907289505,0.43423381447792053,0.4566488564014435,not visited
-119.43115,34.832550000000005,0.0720420703291893,0.15923184156417847,0.24834778904914856,0.5507796406745911,0.6134885549545288,not visited
-119.42285,34.832550000000005,0.06856407970190048,0.16305837035179138,0.22707632184028625,0.541996955871582,0.5678805112838745,not visited
-119.41455,34.832550000000005,0.09085498005151749,0.23103033006191254,0.24247916042804718,0.5882436037063599,0.5754185914993286,not visited
-119.40625,34.832550000000005,0.09097898006439209,0.2342744618654251,0.2761390805244446,0.5832130312919617,0.5748813152313232,not visited
-119.39795000000001,34.832550000000005,0.08789785951375961,0.28554031252861023,0.3978857398033142,0.7287006378173828,0.6994147300720215,not visited
-119.38965,34.832550000000005,0.1305353194475174,0.3192986845970154,0.5179324746131897,0.9459725618362427,0.8359084725379944,not visited
-119.38135,34.832550000000005,0.1409171223640442,0.35366305708885193,0.4776363968849182,0.8515815734863281,0.7521815299987793,not visited
-119.37305,34.832550000000005,0,0,0,0,0,not visited
-119.36475,34.832550000000005,0.22642195224761963,0.518416166305542,0.4260422885417938,0.7730808854103088,0.7325848340988159,not visited
-119.35645,34.832550000000005,0.22390605509281158,0.5323222875595093,0.4657067656517029,0.8798319697380066,0.8275681734085083,not visited
-119.34815,34.832550000000005,0.23033182322978973,0.5194135308265686,0.4325571656227112,0.8738868832588196,0.80500328540802,not visited
-119.33985,34.832550000000005,0.27125969529151917,0.49513426423072815,0.49647828936576843,0.981225848197937,0.8579472899436951,not visited
-119.33155000000001,34.832550000000005,0.24188344180583954,0.4519529640674591,0.4994073212146759,1,0.8676292896270752,not visited
-119.32325,34.832550000000005,0.3984028100967407,0.5567267537117004,0.4664430022239685,0.9633077383041382,0.8557860851287842,not visited
-119.31495,34.832550000000005,0.4231189787387848,0.5120239853858948,0.29551011323928833,0.6401798725128174,0.6120486259460449,not visited
-119.30665,34.832550000000005,0.33119451999664307,0.5148354172706604,0.2338653951883316,0.5440487265586853,0.5810359716415405,not visited
-119.29835,34.832550000000005,0.29811620712280273,0.4907661974430084,0.1888343244791031,0.460244357585907,0.5324134826660156,not visited
-119.29005000000001,34.832550000000005,0.4063692092895508,0.55013275146484375,0.17975902557373047,0.48381197452545166,0.5911526083946228,not visited
-119.28175,34.832550000000005,0.37399259209632874,0.4610198438167572,0.1678106188774109,0.44630616903305054,0.5255271196365356,not visited
